,Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,ROI,Cost_per_Conversion
163,A1163,Data Analytics Course,152.0,3542.0,208.96,13.0,9.0,0.04897922998986829,1735.0,2024-11-14,Hyderabad,desktop,data analytics course,7.30302450229709,23.21777777777778
164,A1164,Data Analytics Course,139.0,4347.0,238.19,26.0,5.0,0.04897922998986829,1384.0,2024-11-14,Hyderabad,tablet,analytics for data,4.81048742600445,47.638
165,A1165,Data Analytics Course,175.0,5014.0,247.24,25.0,7.0,0.04,1499.0,2024-11-14,Hyderabad,mobile,learn data analytics,5.062934800194143,35.32
166,A1166,Data Analytics Course,92.0,4185.0,218.46,21.0,9.0,0.035,1567.0,2024-11-14,Hyderabad,mobile,data analitics online,6.172937837590405,24.273333333333333
167,A1167,Data Analytics Course,123.0,5964.0,215.57,17.0,6.0,0.04897922998986829,1363.0,2024-11-14,Hyderabad,desktop,data anaytics training,5.322772185369022,35.928333333333335
168,A1168,Data Analytics Course,86.0,5124.0,183.71,13.0,10.0,0.116,1137.0,2024-11-14,Hyderabad,mobile,data anaytics training,5.189102389635838,18.371000000000002
169,A1169,Data Analytics Course,117.0,4162.0,238.08,28.0,10.0,0.085,1186.0,2024-11-14,Hyderabad,mobile,online data analytic,3.9815188172043006,23.808
170,A1170,Data Analytics Course,146.0,4330.0,191.9,20.0,3.0,0.021,1748.0,2024-11-14,Hyderabad,mobile,online data analytic,8.108910891089108,63.96666666666667
171,A1171,Data Analytics Course,89.0,3268.0,215.57,17.0,4.0,0.045,1233.0,2024-11-14,Hyderabad,desktop,online data analytic,4.7197198125898785,53.8925
172,A1172,Data Analytics Course,195.0,3483.0,213.99,27.0,7.0,0.036,1796.0,2024-11-14,Hyderabad,desktop,learn data analytics,7.39291555680172,30.57
173,A1173,Data Analytics Course,170.0,4519.0,240.63,22.0,7.0,0.041,1012.0,2024-11-14,Hyderabad,mobile,analytics for data,3.2056268960644974,34.37571428571429
174,A1174,Data Analytics Course,97.0,3605.0,240.29,21.0,7.0,0.045,1682.0,2024-11-10,Hyderabad,desktop,data analitics online,5.999875150859379,34.32714285714285
175,A1175,Data Analytics Course,159.0,5076.0,204.97,15.0,10.0,0.063,1638.0,2024-11-14,Hyderabad,tablet,data analytics course,6.991413377567449,20.497
176,A1176,Data Analytics Course,131.0,5352.0,225.86,24.0,10.0,0.04897922998986829,1961.0,2024-11-20,Hyderabad,mobile,online data analytic,7.682369609492605,22.586000000000002
177,A1177,Data Analytics Course,108.0,5503.0,185.26,11.0,7.0,0.065,1921.0,2024-11-14,Hyderabad,mobile,data analitics online,9.369210838821116,26.465714285714284
178,A1178,Data Analytics Course,93.0,4308.0,209.83,19.0,9.0,0.097,1694.0,2024-11-20,Hyderabad,mobile,data analytics course,7.073202115998665,23.314444444444447
179,A1179,Data Analytics Course,137.0,3555.0,213.5,29.0,3.0,0.04897922998986829,1505.0,2024-11-14,Hyderabad,desktop,data analytics course,6.049180327868853,71.16666666666667
180,A1180,Data Analytics Course,81.0,5615.0,193.14,30.0,6.0,0.074,1255.0,2024-11-14,Hyderabad,mobile,analytics for data,5.497877187532361,32.19
181,A1181,Data Analytics Course,160.0,4743.0,206.22,23.0,10.0,0.062,1825.0,2024-11-14,Hyderabad,mobile,learn data analytics,7.849772088061294,20.622
182,A1182,Data Analytics Course,186.0,3337.0,183.58,16.0,8.0,0.043,1045.0,2024-11-30,Hyderabad,desktop,online data analytic,4.692341213639829,22.9475
183,A1183,Data Analytics Course,105.0,3234.0,238.8,27.0,10.0,0.095,1248.0,2024-11-14,Hyderabad,desktop,online data analytic,4.226130653266332,23.880000000000003
184,A1184,Data Analytics Course,131.0,3913.0,203.69,14.0,10.0,0.04897922998986829,1079.0,2024-11-14,Hyderabad,desktop,data anaytics training,4.2972654524031615,20.369
185,A1185,Data Analytics Course,129.0,3208.0,204.2,18.0,8.0,0.032,1456.0,2024-11-29,Hyderabad,desktop,learn data analytics,6.13026444662096,25.525
186,A1186,Data Analytics Course,187.0,5972.0,220.64,30.0,7.0,0.037,1980.0,2024-11-14,Hyderabad,desktop,data analytics course,7.973894126178391,31.52
187,A1187,Data Analytics Course,167.0,3662.0,235.43,10.0,7.0,0.042,1684.0,2024-11-25,Hyderabad,mobile,data anaytics training,6.15286921802659,33.63285714285714
188,A1188,Data Analytics Course,140.0,3359.0,182.13,29.0,7.0,0.045,1973.0,2024-11-14,Hyderabad,desktop,data analitics online,9.832921539559655,26.018571428571427
189,A1189,Data Analytics Course,198.0,3700.0,220.67,14.0,5.0,0.04897922998986829,1531.0,2024-11-14,Hyderabad,mobile,analytics for data,5.93796166221054,44.134
190,A1190,Data Analytics Course,196.0,3835.0,218.07,10.0,9.0,0.041,1871.0,2024-11-14,Hyderabad,tablet,online data analytic,7.579813821250058,24.23
191,A1191,Data Analytics Course,140.0,5638.0,208.02,22.0,5.0,0.04897922998986829,1652.0,2024-11-18,Hyderabad,desktop,data anaytics training,6.941544082299779,41.604
192,A1192,Data Analytics Course,157.0,5825.0,230.6,16.0,3.0,0.019,1041.0,2024-11-16,Hyderabad,desktop,data anaytics training,3.5143104943625327,76.86666666666666
193,A1193,Data Analytics Course,91.0,5428.0,248.38,11.0,3.0,0.033,1835.0,2024-11-14,Hyderabad,tablet,learn data analytics,6.387873419760044,82.79333333333334
194,A1194,Data Analytics Course,140.0,3571.0,238.12,21.0,9.0,0.064,1762.0,2024-11-14,Hyderabad,desktop,learn data analytics,6.399630438434404,26.45777777777778
195,A1195,Data Analytics Course,154.0,3638.0,182.17,11.0,8.0,0.056,1413.0,2024-11-04,Hyderabad,mobile,online data analytic,6.756491189548224,22.77125
196,A1196,Data Analytics Course,133.0,4505.0,200.52,23.0,3.0,0.039,1562.0,2024-11-14,Hyderabad,tablet,analytics for data,6.789746658687412,66.84
197,A1197,Data Analytics Course,138.95699356913184,5016.0,238.59,26.0,9.0,0.04897922998986829,1620.0,2024-11-20,Hyderabad,mobile,data analitics online,5.789890607317994,26.51
198,A1198,Data Analytics Course,141.0,3071.0,208.2,10.0,6.0,0.043,1647.0,2024-11-14,Hyderabad,tablet,data analitics online,6.910662824207493,34.699999999999996
199,A1199,Data Analytics Course,135.0,5682.0,215.57,30.0,3.0,0.04897922998986829,1445.0,2024-11-14,Hyderabad,tablet,data anaytics training,5.703159066660482,71.85666666666667
200,A1200,Data Analytics Course,199.0,5067.0,247.38,24.0,8.0,0.059,1365.0,2024-11-14,Hyderabad,mobile,analytics for data,4.517826825127334,30.9225
201,A1201,Data Analytics Course,138.0,3971.0,184.87,28.0,3.0,0.022,1718.0,2024-11-07,Hyderabad,tablet,learn data analytics,8.29301671444799,61.623333333333335
202,A1202,Data Analytics Course,175.0,4481.0,236.38,21.0,10.0,0.057,1257.0,2024-11-14,Hyderabad,desktop,data analytics course,4.317708774007953,23.637999999999998
203,A1203,Data Analytics Course,170.0,5476.0,186.29,25.0,4.0,0.024,1731.0,2024-11-14,Hyderabad,mobile,analytics for data,8.29196414192925,46.5725
204,A1204,Data Analytics Course,138.0,4426.0,203.75,24.0,10.0,0.072,1838.0,2024-11-05,Hyderabad,mobile,data analytics course,8.020858895705521,20.375
205,A1205,Data Analytics Course,108.0,4080.0,247.8,18.0,4.0,0.037,1363.0,2024-11-30,Hyderabad,tablet,online data analytic,4.500403551251009,61.95
206,A1206,Data Analytics Course,150.0,4113.0,219.67,12.0,7.0,0.047,1196.0,2024-11-22,Hyderabad,mobile,learn data analytics,4.444530432011654,31.381428571428568
207,A1207,Data Analytics Course,90.0,5119.0,226.58,14.0,10.0,0.111,1348.0,2024-11-14,Hyderabad,desktop,analytics for data,4.949333568717451,22.658
208,A1208,Data Analytics Course,98.0,3422.0,223.55,17.0,7.0,0.04897922998986829,1414.0,2024-11-19,Hyderabad,tablet,online data analytic,5.325206888839186,31.935714285714287
209,A1209,Data Analytics Course,130.0,3327.0,224.83,13.0,3.0,0.023,1668.0,2024-11-14,Hyderabad,mobile,online data analytic,6.418938753725037,74.94333333333334
210,A1210,Data Analytics Course,199.0,4523.280832678712,199.98,15.0,8.0,0.04,1467.0,2024-11-08,Hyderabad,tablet,data anaytics training,6.335733573357336,24.9975
211,A1211,Data Analytics Course,101.0,3241.0,183.34,24.0,6.519002375296912,0.04897922998986829,1483.0,2024-11-14,Hyderabad,tablet,data anaytics training,7.088796771026509,28.1239351430133
212,A1212,Data Analytics Course,118.0,3970.0,215.57,27.0,9.0,0.076,1036.0,2024-11-19,Hyderabad,desktop,data analytics course,3.805863524609176,23.952222222222222
213,A1213,Data Analytics Course,199.0,5734.0,247.99,18.0,6.519002375296912,0.04897922998986829,1455.0,2024-11-14,Hyderabad,desktop,data analitics online,4.867172063389653,38.04109673893241
214,A1214,Data Analytics Course,183.0,4001.0,237.85,23.0,4.0,0.022,1430.0,2024-11-14,Hyderabad,mobile,online data analytic,5.0121925583350855,59.4625
215,A1215,Data Analytics Course,126.0,4206.0,233.76,29.0,10.0,0.041,1998.0,2024-11-06,Hyderabad,tablet,online data analytic,7.547227926078029,23.375999999999998
216,A1216,Data Analytics Course,199.0,4745.0,215.57,13.0,9.0,0.04897922998986829,1800.0,2024-11-28,Hyderabad,tablet,analytics for data,7.349955930788144,23.952222222222222
217,A1217,Data Analytics Course,92.0,4042.0,200.75,15.0,7.0,0.076,1234.0,2024-11-24,Hyderabad,tablet,learn data analytics,5.146948941469489,28.678571428571427
218,A1218,Data Analytics Course,138.95699356913184,4883.0,249.61,10.0,3.0,0.04897922998986829,1464.0,2024-11-12,Hyderabad,tablet,online data analytic,4.865149633428147,83.20333333333333
219,A1219,Data Analytics Course,92.0,3748.0,208.15,14.0,8.0,0.087,1297.0,2024-11-14,Hyderabad,desktop,analytics for data,5.231083353350948,26.01875
220,A1220,Data Analytics Course,135.0,3480.0,224.94,11.0,4.0,0.03,1398.0,2024-11-23,Hyderabad,tablet,data analitics online,5.2149906641771135,56.235
221,A1221,Data Analytics Course,177.0,3007.0,223.22,30.0,8.0,0.045,1766.0,2024-11-14,Hyderabad,mobile,data analitics online,6.911477466176866,27.9025
222,A1222,Data Analytics Course,117.0,3380.0,186.73,21.0,10.0,0.055,1958.0,2024-11-19,Hyderabad,desktop,data anaytics training,9.485728056552242,18.673
223,A1223,Data Analytics Course,127.0,4823.0,194.69,11.0,10.0,0.057,1496.0,2024-11-14,Hyderabad,desktop,data analytics course,6.6840104781961065,19.469
224,A1224,Data Analytics Course,132.0,4490.0,202.45,10.0,7.0,0.053,1441.0,2024-11-10,Hyderabad,mobile,data analitics online,6.117806865892813,28.92142857142857
225,A1225,Data Analytics Course,102.0,5149.0,229.48,27.0,9.0,0.088,1137.0,2024-11-14,Hyderabad,desktop,learn data analytics,3.9546801464179886,25.497777777777777
226,A1226,Data Analytics Course,91.0,4290.0,213.74,20.003918495297807,10.0,0.04897922998986829,1797.0,2024-11-14,Hyderabad,mobile,online data analytic,7.407410873023299,21.374000000000002
227,A1227,Data Analytics Course,163.0,5643.0,217.4,30.0,6.0,0.04897922998986829,1678.0,2024-11-01,Hyderabad,desktop,data analitics online,6.718491260349586,36.233333333333334
228,A1228,Data Analytics Course,92.0,3916.0,188.1,20.003918495297807,6.0,0.065,1005.0,2024-11-14,Hyderabad,desktop,online data analytic,4.342902711323764,31.349999999999998
229,A1229,Data Analytics Course,165.0,4551.0,185.35,30.0,6.519002375296912,0.04897922998986829,1662.0,2024-11-14,Hyderabad,desktop,data analitics online,7.966819530617751,28.432264529058116
230,A1230,Data Analytics Course,127.0,3344.0,201.7,10.0,8.0,0.04897922998986829,1190.0,2024-11-14,Hyderabad,desktop,analytics for data,4.899851264253843,25.2125
231,A1231,Data Analytics Course,178.0,4441.0,231.97,22.0,4.0,0.022,1886.0,2024-11-14,Hyderabad,mobile,analytics for data,7.130361684700608,57.9925
232,A1232,Data Analytics Course,101.0,4523.280832678712,234.17,29.0,5.0,0.05,1568.0,2024-11-27,Hyderabad,mobile,data anaytics training,5.69599009266772,46.833999999999996
233,A1233,Data Analytics Course,161.0,5977.0,193.27,24.0,6.519002375296912,0.04897922998986829,1366.0,2024-11-14,Hyderabad,desktop,online data analytic,6.067832565840534,29.647174348697398
234,A1234,Data Analytics Course,95.0,4562.0,187.62,24.0,9.0,0.095,1239.0,2024-11-26,Hyderabad,desktop,data anaytics training,5.603773584905661,20.846666666666668
235,A1235,Data Analytics Course,85.0,5099.0,232.56,28.0,9.0,0.04897922998986829,1526.0,2024-11-14,Hyderabad,mobile,data anaytics training,5.561747506019952,25.84
236,A1236,Data Analytics Course,192.0,5852.0,181.05,16.0,8.0,0.042,1600.0,2024-11-21,Hyderabad,desktop,analytics for data,7.837337752002209,22.63125
237,A1237,Data Analytics Course,80.0,3823.0,181.57,13.0,4.0,0.04897922998986829,1564.0,2024-11-14,Hyderabad,desktop,online data analytic,7.613757779368839,45.3925
238,A1238,Data Analytics Course,191.0,4612.0,238.23,20.0,10.0,0.052,1531.0,2024-11-14,Hyderabad,mobile,learn data analytics,5.4265625655878775,23.823
239,A1239,Data Analytics Course,147.0,5881.0,196.34,23.0,7.0,0.048,1614.0,2024-11-14,Hyderabad,desktop,data anaytics training,7.220433941122542,28.048571428571428
240,A1240,Data Analytics Course,100.0,5204.0,197.53,26.0,4.0,0.04,1675.0,2024-11-14,Hyderabad,tablet,data analytics course,7.47972459879512,49.3825
241,A1241,Data Analytics Course,82.0,5130.0,233.75,20.003918495297807,9.0,0.11,1505.0,2024-11-14,Hyderabad,mobile,data analitics online,5.438502673796791,25.97222222222222
242,A1242,Data Analytics Course,123.0,5231.0,202.93,30.0,10.0,0.081,1551.0,2024-11-23,Hyderabad,desktop,online data analytic,6.643029616123786,20.293
243,A1243,Data Analytics Course,165.0,5980.0,248.41,17.0,3.0,0.018,1803.0,2024-11-14,Hyderabad,tablet,online data analytic,6.258161909745985,82.80333333333333
244,A1244,Data Analytics Course,167.0,3202.0,214.87,26.0,6.0,0.036,1571.0,2024-11-14,Hyderabad,desktop,data analitics online,6.311397589240006,35.81166666666667
245,A1245,Data Analytics Course,111.0,5847.0,196.71,21.0,9.0,0.081,1445.0,2024-11-30,Hyderabad,mobile,online data analytic,6.34583905241218,21.85666666666667
246,A1246,Data Analytics Course,94.0,4359.0,215.57,28.0,5.0,0.045,1920.0,2024-11-14,Hyderabad,tablet,learn data analytics,7.906619659507353,43.114
247,A1247,Data Analytics Course,179.0,3185.0,236.74,29.0,5.0,0.04897922998986829,1156.0,2024-11-14,Hyderabad,desktop,data analytics course,3.8829940018585787,47.348
248,A1248,Data Analytics Course,166.0,5592.0,183.03,22.0,4.0,0.024,1636.0,2024-11-22,Hyderabad,tablet,online data analytic,7.938425394744031,45.7575
249,A1249,Data Analytics Course,90.0,5062.0,191.4,23.0,6.0,0.04897922998986829,1775.0,2024-11-14,Hyderabad,tablet,data analytics course,8.273772204806686,31.900000000000002
250,A1250,Data Analytics Course,106.0,5830.0,241.9,29.0,10.0,0.035,1897.0,2024-11-14,Hyderabad,desktop,data anaytics training,6.842083505580818,24.19
251,A1251,Data Analytics Course,138.95699356913184,4629.0,236.96,10.0,6.0,0.04897922998986829,1183.0,2024-11-14,Hyderabad,desktop,data anaytics training,3.9924037812288993,39.49333333333333
252,A1252,Data Analytics Course,158.0,4780.0,247.2,23.0,9.0,0.04897922998986829,1005.0,2024-11-24,Hyderabad,desktop,learn data analytics,3.0655339805825244,27.466666666666665
253,A1253,Data Analytics Course,187.0,3800.0,241.0,16.0,8.0,0.043,1842.0,2024-11-14,Hyderabad,mobile,analytics for data,6.643153526970955,30.125
254,A1254,Data Analytics Course,95.0,4096.0,242.69,26.0,9.0,0.095,1550.0,2024-11-14,Hyderabad,tablet,online data analytic,5.386748526927356,26.965555555555554
255,A1255,Data Analytics Course,118.0,3562.0,231.5,12.0,3.0,0.025,1856.0,2024-11-14,Hyderabad,desktop,data analytics course,7.017278617710583,77.16666666666667
256,A1256,Data Analytics Course,166.0,3910.0,191.32,27.0,7.0,0.042,1505.0,2024-11-14,Hyderabad,mobile,analytics for data,6.866401839849467,27.33142857142857
257,A1257,Data Analytics Course,146.0,5411.0,201.76,28.0,7.0,0.048,1393.0,2024-11-14,Hyderabad,desktop,data analitics online,5.904242664551943,28.822857142857142
258,A1258,Data Analytics Course,101.0,4026.0,219.68,22.0,9.0,0.089,1149.0,2024-11-14,Hyderabad,desktop,analytics for data,4.230335032774945,24.40888888888889
259,A1259,Data Analytics Course,185.0,3716.0,218.23,27.0,7.0,0.056,1015.0,2024-11-14,Hyderabad,desktop,online data analytic,3.6510562250836274,31.175714285714285
260,A1260,Data Analytics Course,147.0,5162.0,186.79,30.0,7.0,0.048,1733.0,2024-11-14,Hyderabad,desktop,analytics for data,8.27779859735532,26.684285714285714
261,A1261,Data Analytics Course,188.0,3859.0,211.83,30.0,9.0,0.048,1719.0,2024-11-28,Hyderabad,mobile,online data analytic,7.114997875655006,23.53666666666667
262,A1262,Data Analytics Course,122.0,3350.0,225.89,28.0,3.0,0.04897922998986829,1509.0,2024-11-14,Hyderabad,desktop,data analitics online,5.680242595953784,75.29666666666667
263,A1263,Data Analytics Course,143.0,5340.0,215.57,20.0,9.0,0.063,1223.0,2024-11-05,Hyderabad,tablet,online data analytic,4.673331168529944,23.952222222222222
264,A1264,Data Analytics Course,170.0,3124.0,234.92,17.0,3.0,0.018,1232.0,2024-11-14,Hyderabad,desktop,data anaytics training,4.244338498212158,78.30666666666666
265,A1265,Data Analytics Course,114.0,5017.0,242.62,11.0,6.0,0.053,1303.0,2024-11-14,Hyderabad,mobile,data analitics online,4.3705382903305585,40.43666666666667
266,A1266,Data Analytics Course,186.0,3424.0,201.81,27.0,3.0,0.016,1337.0,2024-11-26,Hyderabad,desktop,data anaytics training,5.625043357613597,67.27
267,A1267,Data Analytics Course,120.0,4060.0,210.95,24.0,9.0,0.075,1376.0,2024-11-05,Hyderabad,tablet,data analitics online,5.522872718653709,23.438888888888886
268,A1268,Data Analytics Course,130.0,5688.0,212.05,21.0,5.0,0.038,1454.0,2024-11-14,Hyderabad,desktop,learn data analytics,5.856873378920066,42.410000000000004
269,A1269,Data Analytics Course,178.0,5029.0,189.79,25.0,8.0,0.045,1510.0,2024-11-14,Hyderabad,desktop,data anaytics training,6.956162073871122,23.72375
270,A1270,Data Analytics Course,196.0,5476.0,204.63,19.0,4.0,0.02,1288.0,2024-11-14,Hyderabad,desktop,data anaytics training,5.294287250158823,51.1575
271,A1271,Data Analytics Course,110.0,5000.0,197.89,18.0,3.0,0.027,1110.0,2024-11-14,Hyderabad,desktop,online data analytic,4.609176815402496,65.96333333333332
272,A1272,Data Analytics Course,95.0,4141.0,207.14,22.0,3.0,0.054,1929.0,2024-11-11,Hyderabad,tablet,learn data analytics,8.312542241961959,69.04666666666667
273,A1273,Data Analytics Course,183.0,4791.0,232.97,27.0,5.0,0.04897922998986829,1476.0,2024-11-21,Hyderabad,desktop,data analitics online,5.335579688371893,46.594
274,A1274,Data Analytics Course,100.0,4168.0,193.6,30.0,3.0,0.03,1692.0,2024-11-14,Hyderabad,desktop,online data analytic,7.739669421487604,64.53333333333333
275,A1275,Data Analytics Course,187.0,3741.0,226.11,27.0,10.0,0.053,1342.0,2024-11-14,Hyderabad,tablet,learn data analytics,4.935164300561673,22.611
276,A1276,Data Analytics Course,90.0,3577.0,233.54,24.0,5.0,0.052,1175.0,2024-11-14,Hyderabad,tablet,analytics for data,4.031258028603237,46.708
277,A1277,Data Analytics Course,148.0,4469.0,209.76,25.0,8.0,0.054,1505.0,2024-11-25,Hyderabad,tablet,data analytics course,6.174866514111366,26.22
278,A1278,Data Analytics Course,129.0,3611.0,227.82,11.0,7.0,0.054,1250.0,2024-11-22,Hyderabad,tablet,data anaytics training,4.486787814941621,32.54571428571428
279,A1279,Data Analytics Course,120.0,3947.0,193.49,15.0,6.0,0.05,1305.0,2024-11-14,Hyderabad,mobile,data anaytics training,5.744534601271384,32.248333333333335
280,A1280,Data Analytics Course,82.0,4239.0,191.75,23.0,8.0,0.04897922998986829,1062.0,2024-11-22,Hyderabad,mobile,learn data analytics,4.538461538461538,23.96875
281,A1281,Data Analytics Course,145.0,5973.0,242.16,12.0,7.0,0.048,1508.0,2024-11-14,Hyderabad,tablet,online data analytic,5.227287743640568,34.59428571428571
